"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1M_T2M","142","2021-01-01","-0.68","4","3",
"OBS_DEU_P1M_T2M","142","2021-02-01","2.46","4","3",
"OBS_DEU_P1M_T2M","142","2021-03-01","4.32","4","3",
"OBS_DEU_P1M_T2M","142","2021-04-01","6.48","4","3",
"OBS_DEU_P1M_T2M","142","2021-05-01","10.34","4","3",
"OBS_DEU_P1M_T2M","142","2021-06-01","19.03","4","3",
"OBS_DEU_P1M_T2M","142","2021-07-01","17.94","4","3",
"OBS_DEU_P1M_T2M","142","2021-08-01","16.52","4","1",
"OBS_DEU_P1M_T2M","142","2021-09-01","15.14","4","1",
"OBS_DEU_P1M_T2M","142","2021-10-01","8.38","4","1",
"OBS_DEU_P1M_T2M","142","2021-11-01","2.77","4","1",
